"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
15,"Gloucester",1330,"Elk Twp","Legal Costs",57,2,35,37,31
15,"Gloucester",1330,"Elk Twp","Employee Benefits as a percentage of salaries","36.54%","39.47%","41.46%","40.15%","37.15%"
15,"Gloucester",1590,"Franklin Twp","Total Budgetary Comparative Per Pupil Cost",12641,12190,14181,14173,14438
15,"Gloucester",1590,"Franklin Twp","Total Classroom Instruction",7497,7200,8439,8373,8457
15,"Gloucester",1590,"Franklin Twp","Classroom-Salaries and Benefits",6964,6742,7596,7599,7665
15,"Gloucester",1590,"Franklin Twp","Classroom-General Supplies and Textbooks",237,225,505,449,450
15,"Gloucester",1590,"Franklin Twp","Classroom-Purchased Services",296,234,338,324,342
15,"Gloucester",1590,"Franklin Twp","Total Support Services",1910,1915,2259,2281,2339
15,"Gloucester",1590,"Franklin Twp","Support Services-Salaries and Benefits",1723,1721,1940,1954,2050
15,"Gloucester",1590,"Franklin Twp","Total Administrative Costs",1319,1259,1375,1394,1390
15,"Gloucester",1590,"Franklin Twp","Administration Salaries and Benefits",1001,971,1003,1007,1046
15,"Gloucester",1590,"Franklin Twp","Total Operations and Maintenance of Plant",1655,1557,1770,1791,1872
15,"Gloucester",1590,"Franklin Twp","Operations and Maintenance-Salaries and Benefits",890,898,984,985,1003
15,"Gloucester",1590,"Franklin Twp","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",1590,"Franklin Twp","Total Extracurricular Costs",23,25,41,41,48
15,"Gloucester",1590,"Franklin Twp","Total Equipment Costs",200,37,252,394,303
15,"Gloucester",1590,"Franklin Twp","Legal Costs",34,23,42,42,35
15,"Gloucester",1590,"Franklin Twp","Employee Benefits as a percentage of salaries","38.29%","36.43%","43.56%","43.67%","47.18%"
15,"Gloucester",1715,"Gateway Regional","Total Budgetary Comparative Per Pupil Cost",18492,18648,21286,20727,21693
15,"Gloucester",1715,"Gateway Regional","Total Classroom Instruction",10319,10277,11191,10871,11321
15,"Gloucester",1715,"Gateway Regional","Classroom-Salaries and Benefits",9804,9745,10335,10035,10495
15,"Gloucester",1715,"Gateway Regional","Classroom-General Supplies and Textbooks",322,320,501,487,539
15,"Gloucester",1715,"Gateway Regional","Classroom-Purchased Services",194,212,355,349,287
15,"Gloucester",1715,"Gateway Regional","Total Support Services",3462,3492,4273,4151,4472
15,"Gloucester",1715,"Gateway Regional","Support Services-Salaries and Benefits",2714,2791,3392,3294,3539
15,"Gloucester",1715,"Gateway Regional","Total Administrative Costs",1561,1574,1744,1735,1735
15,"Gloucester",1715,"Gateway Regional","Administration Salaries and Benefits",1254,1308,1409,1368,1442
15,"Gloucester",1715,"Gateway Regional","Total Operations and Maintenance of Plant",1953,2096,2493,2430,2534
15,"Gloucester",1715,"Gateway Regional","Operations and Maintenance-Salaries and Benefits",965,985,1115,1082,1214
15,"Gloucester",1715,"Gateway Regional","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",1715,"Gateway Regional","Total Extracurricular Costs",873,883,1205,1173,1247
15,"Gloucester",1715,"Gateway Regional","Total Equipment Costs",89,258,340,331,349
15,"Gloucester",1715,"Gateway Regional","Legal Costs",17,7,14,13,12
15,"Gloucester",1715,"Gateway Regional","Employee Benefits as a percentage of salaries","29.92%","30.73%","30.63%","30.34%","30.57%"
15,"Gloucester",1730,"Glassboro","Total Budgetary Comparative Per Pupil Cost",15586,16296,16761,17645,19757
15,"Gloucester",1730,"Glassboro","Total Classroom Instruction",9101,9409,9643,10149,12541
15,"Gloucester",1730,"Glassboro","Classroom-Salaries and Benefits",8427,8715,8813,9316,11519
15,"Gloucester",1730,"Glassboro","Classroom-General Supplies and Textbooks",310,346,414,380,500
15,"Gloucester",1730,"Glassboro","Classroom-Purchased Services",365,348,417,454,522
15,"Gloucester",1730,"Glassboro","Total Support Services",2314,2509,2610,2853,2771
15,"Gloucester",1730,"Glassboro","Support Services-Salaries and Benefits",2118,2307,2389,2559,2470
15,"Gloucester",1730,"Glassboro","Total Administrative Costs",1946,1956,2046,2095,2095
15,"Gloucester",1730,"Glassboro","Administration Salaries and Benefits",1523,1552,1613,1650,1547
15,"Gloucester",1730,"Glassboro","Total Operations and Maintenance of Plant",1699,1837,1859,1917,1878
15,"Gloucester",1730,"Glassboro","Operations and Maintenance-Salaries and Benefits",987,1054,1104,1129,1037
15,"Gloucester",1730,"Glassboro","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",1730,"Glassboro","Total Extracurricular Costs",294,321,314,321,314
15,"Gloucester",1730,"Glassboro","Total Equipment Costs",115,130,156,193,227
15,"Gloucester",1730,"Glassboro","Legal Costs",101,53,56,57,64
15,"Gloucester",1730,"Glassboro","Employee Benefits as a percentage of salaries","31.86%","34.43%","36.90%","37.33%","37.90%"
15,"Gloucester",1774,"Gloucester Co Spec Serv","Total Budgetary Comparative Per Pupil Cost",46381,47666,51022,53420,54255
15,"Gloucester",1774,"Gloucester Co Spec Serv","Total Classroom Instruction",26196,26693,29403,30799,30731
15,"Gloucester",1774,"Gloucester Co Spec Serv","Classroom-Salaries and Benefits",23004,23870,24543,25956,25521
15,"Gloucester",1774,"Gloucester Co Spec Serv","Classroom-General Supplies and Textbooks",1366,1000,2395,2230,2229
15,"Gloucester",1774,"Gloucester Co Spec Serv","Classroom-Purchased Services",1825,1824,2465,2613,2981
15,"Gloucester",1774,"Gloucester Co Spec Serv","Total Support Services",10300,10972,11474,12131,12642
15,"Gloucester",1774,"Gloucester Co Spec Serv","Support Services-Salaries and Benefits",4934,5028,5136,5655,5875
15,"Gloucester",1774,"Gloucester Co Spec Serv","Total Administrative Costs",4599,4513,4277,4642,4771
15,"Gloucester",1774,"Gloucester Co Spec Serv","Administration Salaries and Benefits",3806,3848,3397,3737,3854
15,"Gloucester",1774,"Gloucester Co Spec Serv","Total Operations and Maintenance of Plant",5064,5255,5622,5588,5861
15,"Gloucester",1774,"Gloucester Co Spec Serv","Operations and Maintenance-Salaries and Benefits",2545,2594,2652,2539,2672
15,"Gloucester",1774,"Gloucester Co Spec Serv","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",1774,"Gloucester Co Spec Serv","Total Extracurricular Costs",213,214,236,239,239
15,"Gloucester",1774,"Gloucester Co Spec Serv","Total Equipment Costs",193,232,4,48,211
15,"Gloucester",1774,"Gloucester Co Spec Serv","Legal Costs",39,23,50,53,52
15,"Gloucester",1774,"Gloucester Co Spec Serv","Employee Benefits as a percentage of salaries","51.71%","53.55%","47.68%","52.07%","54.28%"
15,"Gloucester",1775,"Gloucester Co Vocational","Total Budgetary Comparative Per Pupil Cost",12587,13293,14180,13753,15211
15,"Gloucester",1775,"Gloucester Co Vocational","Total Classroom Instruction",6548,6911,7302,7117,7865
15,"Gloucester",1775,"Gloucester Co Vocational","Classroom-Salaries and Benefits",5714,6092,5953,5841,6482
15,"Gloucester",1775,"Gloucester Co Vocational","Classroom-General Supplies and Textbooks",634,604,1032,717,572
15,"Gloucester",1775,"Gloucester Co Vocational","Classroom-Purchased Services",200,216,317,560,811
15,"Gloucester",1775,"Gloucester Co Vocational","Total Support Services",2428,2444,2748,2687,2955
15,"Gloucester",1775,"Gloucester Co Vocational","Support Services-Salaries and Benefits",1958,1852,2002,1946,2078
15,"Gloucester",1775,"Gloucester Co Vocational","Total Administrative Costs",952,1051,1066,1047,1140
15,"Gloucester",1775,"Gloucester Co Vocational","Administration Salaries and Benefits",599,667,653,643,721
15,"Gloucester",1775,"Gloucester Co Vocational","Total Operations and Maintenance of Plant",2182,2302,2540,2387,2636
15,"Gloucester",1775,"Gloucester Co Vocational","Operations and Maintenance-Salaries and Benefits",1106,1110,1169,1106,1191
15,"Gloucester",1775,"Gloucester Co Vocational","Board Contribution to Food Services",0,65,0,0,0
15,"Gloucester",1775,"Gloucester Co Vocational","Total Extracurricular Costs",469,503,506,498,598
15,"Gloucester",1775,"Gloucester Co Vocational","Total Equipment Costs",108,232,93,117,63
15,"Gloucester",1775,"Gloucester Co Vocational","Legal Costs",42,20,15,14,16
15,"Gloucester",1775,"Gloucester Co Vocational","Employee Benefits as a percentage of salaries","32.51%","33.19%","35.75%","35.37%","35.47%"
15,"Gloucester",1830,"Greenwich Twp","Total Budgetary Comparative Per Pupil Cost",19460,21816,23014,21373,19735
15,"Gloucester",1830,"Greenwich Twp","Total Classroom Instruction",11024,11686,12023,11014,10857
15,"Gloucester",1830,"Greenwich Twp","Classroom-Salaries and Benefits",10353,11137,11294,10349,10285
15,"Gloucester",1830,"Greenwich Twp","Classroom-General Supplies and Textbooks",270,215,253,234,168
15,"Gloucester",1830,"Greenwich Twp","Classroom-Purchased Services",401,335,476,431,404
15,"Gloucester",1830,"Greenwich Twp","Total Support Services",3896,3691,3901,3612,3657
15,"Gloucester",1830,"Greenwich Twp","Support Services-Salaries and Benefits",2526,2731,2840,2633,2608
15,"Gloucester",1830,"Greenwich Twp","Total Administrative Costs",1850,2114,2066,2127,1880
15,"Gloucester",1830,"Greenwich Twp","Administration Salaries and Benefits",1426,1546,1639,1520,1491
15,"Gloucester",1830,"Greenwich Twp","Total Operations and Maintenance of Plant",2608,4250,4923,4527,3254
15,"Gloucester",1830,"Greenwich Twp","Operations and Maintenance-Salaries and Benefits",1395,1545,1730,1603,1678
15,"Gloucester",1830,"Greenwich Twp","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",1830,"Greenwich Twp","Total Extracurricular Costs",55,54,73,67,62
15,"Gloucester",1830,"Greenwich Twp","Total Equipment Costs",0,0,0,0,0
15,"Gloucester",1830,"Greenwich Twp","Legal Costs",28,103,37,255,37
15,"Gloucester",1830,"Greenwich Twp","Employee Benefits as a percentage of salaries","33.10%","33.15%","34.68%","34.89%","32.81%"
15,"Gloucester",2070,"Harrison Twp","Total Budgetary Comparative Per Pupil Cost",12148,12857,13481,13282,13671
15,"Gloucester",2070,"Harrison Twp","Total Classroom Instruction",7829,8202,8822,8240,8752
15,"Gloucester",2070,"Harrison Twp","Classroom-Salaries and Benefits",7416,7722,8303,7728,8281
15,"Gloucester",2070,"Harrison Twp","Classroom-General Supplies and Textbooks",368,438,448,444,404
15,"Gloucester",2070,"Harrison Twp","Classroom-Purchased Services",45,41,71,68,67
15,"Gloucester",2070,"Harrison Twp","Total Support Services",1400,1433,1524,1508,1658
15,"Gloucester",2070,"Harrison Twp","Support Services-Salaries and Benefits",1264,1234,1262,1199,1272
15,"Gloucester",2070,"Harrison Twp","Total Administrative Costs",1295,1406,1425,1513,1504
15,"Gloucester",2070,"Harrison Twp","Administration Salaries and Benefits",1045,1089,1132,1075,1149
15,"Gloucester",2070,"Harrison Twp","Total Operations and Maintenance of Plant",1485,1689,1559,1881,1612
15,"Gloucester",2070,"Harrison Twp","Operations and Maintenance-Salaries and Benefits",654,695,747,709,779
15,"Gloucester",2070,"Harrison Twp","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",2070,"Harrison Twp","Total Extracurricular Costs",0,0,0,0,0
15,"Gloucester",2070,"Harrison Twp","Total Equipment Costs",25,67,69,131,0
15,"Gloucester",2070,"Harrison Twp","Legal Costs",39,55,52,84,52
15,"Gloucester",2070,"Harrison Twp","Employee Benefits as a percentage of salaries","24.25%","23.36%","24.77%","24.40%","24.35%"
15,"Gloucester",2440,"Kingsway Regional","Total Budgetary Comparative Per Pupil Cost",10149,11126,11647,11564,12336
15,"Gloucester",2440,"Kingsway Regional","Total Classroom Instruction",5800,6461,6766,6681,7162
15,"Gloucester",2440,"Kingsway Regional","Classroom-Salaries and Benefits",5575,6005,6310,6219,6577
15,"Gloucester",2440,"Kingsway Regional","Classroom-General Supplies and Textbooks",154,277,236,253,302
15,"Gloucester",2440,"Kingsway Regional","Classroom-Purchased Services",71,179,220,209,283
15,"Gloucester",2440,"Kingsway Regional","Total Support Services",1321,1493,1607,1594,1787
15,"Gloucester",2440,"Kingsway Regional","Support Services-Salaries and Benefits",1170,1316,1385,1355,1482
15,"Gloucester",2440,"Kingsway Regional","Total Administrative Costs",1319,1376,1396,1389,1381
15,"Gloucester",2440,"Kingsway Regional","Administration Salaries and Benefits",1083,1114,1145,1131,1135
15,"Gloucester",2440,"Kingsway Regional","Total Operations and Maintenance of Plant",1192,1244,1284,1318,1384
15,"Gloucester",2440,"Kingsway Regional","Operations and Maintenance-Salaries and Benefits",656,682,700,701,751
15,"Gloucester",2440,"Kingsway Regional","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",2440,"Kingsway Regional","Total Extracurricular Costs",438,471,494,496,534
15,"Gloucester",2440,"Kingsway Regional","Total Equipment Costs",231,329,1,6,106
15,"Gloucester",2440,"Kingsway Regional","Legal Costs",23,22,25,24,18
15,"Gloucester",2440,"Kingsway Regional","Employee Benefits as a percentage of salaries","30.12%","30.36%","32.75%","30.19%","30.31%"
15,"Gloucester",2750,"Logan Twp","Total Budgetary Comparative Per Pupil Cost",16138,15885,17602,18206,16932
15,"Gloucester",2750,"Logan Twp","Total Classroom Instruction",9993,9906,10800,11104,10627
15,"Gloucester",2750,"Logan Twp","Classroom-Salaries and Benefits",9222,9272,10041,10201,9767
15,"Gloucester",2750,"Logan Twp","Classroom-General Supplies and Textbooks",316,145,223,236,180
15,"Gloucester",2750,"Logan Twp","Classroom-Purchased Services",455,489,537,668,680
15,"Gloucester",2750,"Logan Twp","Total Support Services",2902,2853,3141,3362,3074
15,"Gloucester",2750,"Logan Twp","Support Services-Salaries and Benefits",2598,2460,2632,2568,2398
15,"Gloucester",2750,"Logan Twp","Total Administrative Costs",1309,1281,1490,1523,1406
15,"Gloucester",2750,"Logan Twp","Administration Salaries and Benefits",1041,1038,1112,1137,1078
15,"Gloucester",2750,"Logan Twp","Total Operations and Maintenance of Plant",1881,1794,2071,2115,1797
15,"Gloucester",2750,"Logan Twp","Operations and Maintenance-Salaries and Benefits",392,301,347,356,355
15,"Gloucester",2750,"Logan Twp","Board Contribution to Food Services",0,0,13,13,0
15,"Gloucester",2750,"Logan Twp","Total Extracurricular Costs",43,42,74,76,16
15,"Gloucester",2750,"Logan Twp","Total Equipment Costs",162,102,201,205,337
15,"Gloucester",2750,"Logan Twp","Legal Costs",18,30,70,72,52
15,"Gloucester",2750,"Logan Twp","Employee Benefits as a percentage of salaries","26.63%","26.75%","29.98%","30.33%","33.09%"
15,"Gloucester",2990,"Mantua Twp","Total Budgetary Comparative Per Pupil Cost",14423,15029,14629,15457,14983
15,"Gloucester",2990,"Mantua Twp","Total Classroom Instruction",8965,9527,9133,9406,8967
15,"Gloucester",2990,"Mantua Twp","Classroom-Salaries and Benefits",8420,9112,8861,9085,8696
15,"Gloucester",2990,"Mantua Twp","Classroom-General Supplies and Textbooks",533,398,266,315,265
15,"Gloucester",2990,"Mantua Twp","Classroom-Purchased Services",13,17,6,6,5
15,"Gloucester",2990,"Mantua Twp","Total Support Services",1901,2004,2046,2148,2118
15,"Gloucester",2990,"Mantua Twp","Support Services-Salaries and Benefits",1728,1793,1850,1929,1935
15,"Gloucester",2990,"Mantua Twp","Total Administrative Costs",1519,1636,1568,1803,1616
15,"Gloucester",2990,"Mantua Twp","Administration Salaries and Benefits",1224,1247,1229,1362,1264
15,"Gloucester",2990,"Mantua Twp","Total Operations and Maintenance of Plant",1978,1801,1816,1975,2201
15,"Gloucester",2990,"Mantua Twp","Operations and Maintenance-Salaries and Benefits",1312,951,1057,1082,1040
15,"Gloucester",2990,"Mantua Twp","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",2990,"Mantua Twp","Total Extracurricular Costs",59,60,67,68,81
15,"Gloucester",2990,"Mantua Twp","Total Equipment Costs",80,46,0,0,0
15,"Gloucester",2990,"Mantua Twp","Legal Costs",3,3,8,11,12
15,"Gloucester",2990,"Mantua Twp","Employee Benefits as a percentage of salaries","30.49%","30.21%","32.65%","30.95%","28.25%"
15,"Gloucester",3280,"Monroe Twp","Total Budgetary Comparative Per Pupil Cost",12353,13026,13107,14241,14309
15,"Gloucester",3280,"Monroe Twp","Total Classroom Instruction",7243,7670,7766,8433,8540
15,"Gloucester",3280,"Monroe Twp","Classroom-Salaries and Benefits",6852,7267,7333,7961,8058
15,"Gloucester",3280,"Monroe Twp","Classroom-General Supplies and Textbooks",135,128,138,151,165
15,"Gloucester",3280,"Monroe Twp","Classroom-Purchased Services",256,275,295,321,316
15,"Gloucester",3280,"Monroe Twp","Total Support Services",1897,2111,2222,2413,2447
15,"Gloucester",3280,"Monroe Twp","Support Services-Salaries and Benefits",1555,1694,1705,1851,1876
15,"Gloucester",3280,"Monroe Twp","Total Administrative Costs",1363,1450,1462,1591,1515
15,"Gloucester",3280,"Monroe Twp","Administration Salaries and Benefits",1104,1156,1149,1248,1175
15,"Gloucester",3280,"Monroe Twp","Total Operations and Maintenance of Plant",1608,1543,1391,1513,1523
15,"Gloucester",3280,"Monroe Twp","Operations and Maintenance-Salaries and Benefits",87,50,62,67,68
15,"Gloucester",3280,"Monroe Twp","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",3280,"Monroe Twp","Total Extracurricular Costs",226,236,249,273,268
15,"Gloucester",3280,"Monroe Twp","Total Equipment Costs",15,15,62,68,33
15,"Gloucester",3280,"Monroe Twp","Legal Costs",42,79,38,41,57
15,"Gloucester",3280,"Monroe Twp","Employee Benefits as a percentage of salaries","31.74%","31.87%","34.00%","34.00%","30.66%"
15,"Gloucester",3490,"National Park Boro","Total Budgetary Comparative Per Pupil Cost",15091,15211,16540,15278,15682
15,"Gloucester",3490,"National Park Boro","Total Classroom Instruction",9541,9501,10256,9142,10173
15,"Gloucester",3490,"National Park Boro","Classroom-Salaries and Benefits",9207,9048,9696,8625,9317
15,"Gloucester",3490,"National Park Boro","Classroom-General Supplies and Textbooks",281,367,441,407,570
15,"Gloucester",3490,"National Park Boro","Classroom-Purchased Services",53,86,119,110,287
15,"Gloucester",3490,"National Park Boro","Total Support Services",2732,2616,2945,3041,2693
15,"Gloucester",3490,"National Park Boro","Support Services-Salaries and Benefits",2069,2040,2242,2459,1960
15,"Gloucester",3490,"National Park Boro","Total Administrative Costs",1473,1552,1620,1514,1382
15,"Gloucester",3490,"National Park Boro","Administration Salaries and Benefits",835,863,933,859,799
15,"Gloucester",3490,"National Park Boro","Total Operations and Maintenance of Plant",1315,1509,1661,1529,1388
15,"Gloucester",3490,"National Park Boro","Operations and Maintenance-Salaries and Benefits",699,783,850,783,715
15,"Gloucester",3490,"National Park Boro","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",3490,"National Park Boro","Total Extracurricular Costs",27,28,38,35,32
15,"Gloucester",3490,"National Park Boro","Total Equipment Costs",0,0,23,36,33
15,"Gloucester",3490,"National Park Boro","Legal Costs",6,0,4,11,3
15,"Gloucester",3490,"National Park Boro","Employee Benefits as a percentage of salaries","30.39%","33.55%","36.17%","35.76%","39.72%"
15,"Gloucester",4020,"Paulsboro Boro","Total Budgetary Comparative Per Pupil Cost",15768,13905,15289,15765,17234
15,"Gloucester",4020,"Paulsboro Boro","Total Classroom Instruction",9123,8105,8967,8747,9619
15,"Gloucester",4020,"Paulsboro Boro","Classroom-Salaries and Benefits",8475,7655,8231,8074,8667
15,"Gloucester",4020,"Paulsboro Boro","Classroom-General Supplies and Textbooks",256,137,413,248,494
15,"Gloucester",4020,"Paulsboro Boro","Classroom-Purchased Services",393,314,323,424,458
15,"Gloucester",4020,"Paulsboro Boro","Total Support Services",2368,1980,2207,2380,2821
15,"Gloucester",4020,"Paulsboro Boro","Support Services-Salaries and Benefits",2035,1733,1821,2003,2384
15,"Gloucester",4020,"Paulsboro Boro","Total Administrative Costs",1948,1781,1832,1939,1938
15,"Gloucester",4020,"Paulsboro Boro","Administration Salaries and Benefits",1438,1361,1342,1448,1499
15,"Gloucester",4020,"Paulsboro Boro","Total Operations and Maintenance of Plant",1692,1497,1788,1988,2146
15,"Gloucester",4020,"Paulsboro Boro","Operations and Maintenance-Salaries and Benefits",731,715,812,1033,990
15,"Gloucester",4020,"Paulsboro Boro","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",4020,"Paulsboro Boro","Total Extracurricular Costs",539,434,443,558,608
15,"Gloucester",4020,"Paulsboro Boro","Total Equipment Costs",169,178,40,42,111
15,"Gloucester",4020,"Paulsboro Boro","Legal Costs",40,144,49,57,46
15,"Gloucester",4020,"Paulsboro Boro","Employee Benefits as a percentage of salaries","40.29%","38.11%","40.62%","40.14%","42.58%"
15,"Gloucester",4140,"Pitman Boro","Total Budgetary Comparative Per Pupil Cost",16883,17361,17965,18317,18592
15,"Gloucester",4140,"Pitman Boro","Total Classroom Instruction",10234,10586,10712,10812,10883
15,"Gloucester",4140,"Pitman Boro","Classroom-Salaries and Benefits",9713,9995,10083,10185,10265
15,"Gloucester",4140,"Pitman Boro","Classroom-General Supplies and Textbooks",175,225,294,267,232
15,"Gloucester",4140,"Pitman Boro","Classroom-Purchased Services",346,365,335,359,386
15,"Gloucester",4140,"Pitman Boro","Total Support Services",2583,2666,2937,2984,2974
15,"Gloucester",4140,"Pitman Boro","Support Services-Salaries and Benefits",2449,2561,2774,2813,2821
15,"Gloucester",4140,"Pitman Boro","Total Administrative Costs",1910,1909,2009,2188,2136
15,"Gloucester",4140,"Pitman Boro","Administration Salaries and Benefits",1640,1631,1709,1711,1832
15,"Gloucester",4140,"Pitman Boro","Total Operations and Maintenance of Plant",1608,1636,1765,1770,2029
15,"Gloucester",4140,"Pitman Boro","Operations and Maintenance-Salaries and Benefits",933,958,1044,1050,1121
15,"Gloucester",4140,"Pitman Boro","Board Contribution to Food Services",62,63,63,65,65
15,"Gloucester",4140,"Pitman Boro","Total Extracurricular Costs",479,493,470,490,496
15,"Gloucester",4140,"Pitman Boro","Total Equipment Costs",183,8,35,49,43
15,"Gloucester",4140,"Pitman Boro","Legal Costs",24,15,24,24,29
15,"Gloucester",4140,"Pitman Boro","Employee Benefits as a percentage of salaries","26.32%","24.77%","29.07%","27.03%","29.46%"
15,"Gloucester",4880,"South Harrison Twp","Total Budgetary Comparative Per Pupil Cost",12694,12931,13040,14342,14845
15,"Gloucester",4880,"South Harrison Twp","Total Classroom Instruction",7960,8022,8000,8742,8824
15,"Gloucester",4880,"South Harrison Twp","Classroom-Salaries and Benefits",6583,6835,6770,7350,7135
15,"Gloucester",4880,"South Harrison Twp","Classroom-General Supplies and Textbooks",393,128,237,299,389
15,"Gloucester",4880,"South Harrison Twp","Classroom-Purchased Services",985,1058,993,1094,1300
15,"Gloucester",4880,"South Harrison Twp","Total Support Services",1887,2027,2161,2369,2699
15,"Gloucester",4880,"South Harrison Twp","Support Services-Salaries and Benefits",1062,1182,1233,1341,1565
15,"Gloucester",4880,"South Harrison Twp","Total Administrative Costs",1225,1447,1379,1532,1510
15,"Gloucester",4880,"South Harrison Twp","Administration Salaries and Benefits",609,663,678,736,812
15,"Gloucester",4880,"South Harrison Twp","Total Operations and Maintenance of Plant",1569,1385,1449,1646,1740
15,"Gloucester",4880,"South Harrison Twp","Operations and Maintenance-Salaries and Benefits",0,0,0,0,69
15,"Gloucester",4880,"South Harrison Twp","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",4880,"South Harrison Twp","Total Extracurricular Costs",52,50,49,53,71
15,"Gloucester",4880,"South Harrison Twp","Total Equipment Costs",0,271,0,0,0
15,"Gloucester",4880,"South Harrison Twp","Legal Costs",18,129,28,30,31
15,"Gloucester",4880,"South Harrison Twp","Employee Benefits as a percentage of salaries","32.83%","36.82%","36.34%","34.56%","38.84%"
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Total Budgetary Comparative Per Pupil Cost",15332,15454,16323,16196,16454
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Total Classroom Instruction",8676,8555,9084,8924,9071
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Classroom-Salaries and Benefits",7749,7632,8061,7838,8062
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Classroom-General Supplies and Textbooks",171,131,148,220,145
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Classroom-Purchased Services",756,791,875,866,863
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Total Support Services",2217,2241,2530,2475,2542
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Support Services-Salaries and Benefits",1974,1941,2163,2116,2172
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Total Administrative Costs",1437,1419,1479,1580,1518
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Administration Salaries and Benefits",1079,1017,1092,1073,1124
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Total Operations and Maintenance of Plant",1995,2046,2110,2132,2210
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Operations and Maintenance-Salaries and Benefits",940,1215,1013,986,1131
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Total Extracurricular Costs",642,596,665,674,673
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Total Equipment Costs",431,210,271,373,147
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Legal Costs",23,22,22,22,19
15,"Gloucester",4940,"Delsea Regional H.S Dist.","Employee Benefits as a percentage of salaries","37.04%","25.93%","38.06%","35.24%","34.02%"
15,"Gloucester",5120,"Swedesboro-Woolwich","Total Budgetary Comparative Per Pupil Cost",12561,13145,14307,15070,15543
15,"Gloucester",5120,"Swedesboro-Woolwich","Total Classroom Instruction",7807,8137,8965,9305,9799
15,"Gloucester",5120,"Swedesboro-Woolwich","Classroom-Salaries and Benefits",7354,7535,8061,8282,8794
15,"Gloucester",5120,"Swedesboro-Woolwich","Classroom-General Supplies and Textbooks",238,285,569,602,434
15,"Gloucester",5120,"Swedesboro-Woolwich","Classroom-Purchased Services",214,318,335,421,571
15,"Gloucester",5120,"Swedesboro-Woolwich","Total Support Services",1783,1859,2021,2112,2166
15,"Gloucester",5120,"Swedesboro-Woolwich","Support Services-Salaries and Benefits",1392,1459,1518,1580,1723
15,"Gloucester",5120,"Swedesboro-Woolwich","Total Administrative Costs",1742,1773,1860,2080,1977
15,"Gloucester",5120,"Swedesboro-Woolwich","Administration Salaries and Benefits",1345,1393,1492,1557,1583
15,"Gloucester",5120,"Swedesboro-Woolwich","Total Operations and Maintenance of Plant",1180,1324,1415,1526,1545
15,"Gloucester",5120,"Swedesboro-Woolwich","Operations and Maintenance-Salaries and Benefits",443,479,524,539,582
15,"Gloucester",5120,"Swedesboro-Woolwich","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",5120,"Swedesboro-Woolwich","Total Extracurricular Costs",44,47,40,41,51
15,"Gloucester",5120,"Swedesboro-Woolwich","Total Equipment Costs",44,71,25,105,41
15,"Gloucester",5120,"Swedesboro-Woolwich","Legal Costs",56,45,28,30,30
15,"Gloucester",5120,"Swedesboro-Woolwich","Employee Benefits as a percentage of salaries","37.44%","36.58%","36.46%","34.19%","33.87%"
15,"Gloucester",5500,"Washington Twp","Total Budgetary Comparative Per Pupil Cost",16584,16982,18236,17993,18257
15,"Gloucester",5500,"Washington Twp","Total Classroom Instruction",9755,9947,10551,10292,10587
15,"Gloucester",5500,"Washington Twp","Classroom-Salaries and Benefits",8754,8984,9467,9216,9390
15,"Gloucester",5500,"Washington Twp","Classroom-General Supplies and Textbooks",177,127,158,183,176
15,"Gloucester",5500,"Washington Twp","Classroom-Purchased Services",823,835,925,893,1021
15,"Gloucester",5500,"Washington Twp","Total Support Services",2677,2799,3096,2971,3156
15,"Gloucester",5500,"Washington Twp","Support Services-Salaries and Benefits",2417,2471,2754,2623,2779
15,"Gloucester",5500,"Washington Twp","Total Administrative Costs",1908,1950,2016,2172,1925
